recommendation_id,customer_id,score_id,recommended_product_id,recommended_action,recommended_channel,recommended_timing,message_angle,expected_conversion,priority,suppression_flag,recommendation_timestamp,status,priority_rank
REC000000111,CUS00000037,SC000000148,P009,NURTURE,EMAIL,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.1629,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000000112,CUS00000038,SC000000152,P009,RM_CALL,RM_CALL,Trong tuần này,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.7499,Medium,False,2026-08-31 18:00:00,RM_APPROVAL,1
REC000000113,CUS00000038,SC000000149,P001,RM_ASSISTED_MESSAGE,RM_CALL,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.4745,Low,False,2026-08-31 18:00:00,RM_APPROVAL,2
REC000000114,CUS00000038,SC000000150,P004,RM_ASSISTED_MESSAGE,RM_CALL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.4441,Low,False,2026-08-31 18:00:00,RM_APPROVAL,3
REC000000115,CUS00000039,SC000000153,P001,RM_CALL,RM_CALL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.7222,Low,False,2026-08-31 18:00:00,RM_APPROVAL,1
REC000000116,CUS00000039,SC000000155,P007,RM_ASSISTED_MESSAGE,RM_CALL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.5597,Low,False,2026-08-31 18:00:00,RM_APPROVAL,2
REC000000117,CUS00000039,SC000000154,P004,RM_ASSISTED_MESSAGE,RM_CALL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.5103,Do not prioritize,False,2026-08-31 18:00:00,RM_APPROVAL,3
REC000000118,CUS00000040,SC000000159,P007,RM_CALL,RM_CALL,Trong tuần này,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.645,Low,False,2026-08-31 18:00:00,RM_APPROVAL,1
REC000000119,CUS00000040,SC000000158,P004,RM_ASSISTED_MESSAGE,RM_CALL,Trong 2 tuần tới,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.5991,Low,False,2026-08-31 18:00:00,RM_APPROVAL,2
REC000000120,CUS00000040,SC000000157,P001,RM_ASSISTED_MESSAGE,RM_CALL,Nurture 30 ngày,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.5764,Low,False,2026-08-31 18:00:00,RM_APPROVAL,3
REC000000121,CUS00000041,SC000000161,P001,NO_CONTACT,NONE,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.4808,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,1
REC000000122,CUS00000041,SC000000164,P009,NO_CONTACT,NONE,Trong 2 tuần tới,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.4487,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,2
REC000000123,CUS00000041,SC000000162,P004,NO_CONTACT,NONE,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.4321,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,3
REC000000124,CUS00000042,SC000000166,P004,NURTURE,EMAIL,Trong tuần này,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.4114,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000000125,CUS00000042,SC000000165,P001,NURTURE,EMAIL,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.3878,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000000126,CUS00000042,SC000000167,P007,NURTURE,EMAIL,Nurture 30 ngày,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.1924,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000000127,CUS00000043,SC000000169,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.4783,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000000128,CUS00000043,SC000000171,P007,NURTURE,EMAIL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.4472,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000000129,CUS00000043,SC000000172,P009,NURTURE,EMAIL,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.4389,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000000130,CUS00000044,SC000000173,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.507,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000000131,CUS00000044,SC000000175,P007,NURTURE,EMAIL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.3321,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000000132,CUS00000044,SC000000176,P009,NURTURE,EMAIL,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.2266,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000000133,CUS00000045,SC000000177,P001,RM_CALL,RM_CALL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.6864,Medium,False,2026-08-31 18:00:00,RM_APPROVAL,1
REC000000134,CUS00000045,SC000000180,P009,RM_ASSISTED_MESSAGE,RM_CALL,Trong 2 tuần tới,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.6473,Low,False,2026-08-31 18:00:00,RM_APPROVAL,2
REC000000135,CUS00000045,SC000000178,P004,RM_ASSISTED_MESSAGE,RM_CALL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.5703,Low,False,2026-08-31 18:00:00,RM_APPROVAL,3
REC000000136,CUS00000046,SC000000183,P007,NURTURE,EMAIL,Trong tuần này,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.4573,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000000137,CUS00000046,SC000000184,P009,NURTURE,EMAIL,Trong 2 tuần tới,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.2315,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000000138,CUS00000046,SC000000182,P004,NURTURE,EMAIL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.202,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000000139,CUS00000047,SC000000185,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.4653,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000000140,CUS00000047,SC000000187,P007,NURTURE,EMAIL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.1946,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000000141,CUS00000047,SC000000186,P004,NURTURE,EMAIL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.1748,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000000142,CUS00000048,SC000000191,P007,NURTURE,EMAIL,Trong tuần này,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.5288,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000000143,CUS00000048,SC000000190,P004,NURTURE,EMAIL,Trong 2 tuần tới,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.3005,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000000144,CUS00000048,SC000000189,P001,NURTURE,EMAIL,Nurture 30 ngày,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.2122,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000000145,CUS00000049,SC000000193,P001,NO_CONTACT,NONE,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.4466,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,1
REC000000146,CUS00000049,SC000000196,P009,NO_CONTACT,NONE,Trong 2 tuần tới,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.3253,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,2
REC000000147,CUS00000049,SC000000195,P007,NO_CONTACT,NONE,Nurture 30 ngày,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.1634,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,3
REC000000148,CUS00000050,SC000000197,P001,RM_CALL,RM_CALL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.515,Do not prioritize,False,2026-08-31 18:00:00,RM_APPROVAL,1
REC000000149,CUS00000050,SC000000199,P007,RM_ASSISTED_MESSAGE,RM_CALL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.445,Do not prioritize,False,2026-08-31 18:00:00,RM_APPROVAL,2
REC000000150,CUS00000050,SC000000200,P009,RM_ASSISTED_MESSAGE,RM_CALL,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.4057,Do not prioritize,False,2026-08-31 18:00:00,RM_APPROVAL,3
REC000000151,CUS00000051,SC000000203,P007,RM_CALL,RM_CALL,Trong tuần này,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.5944,Low,False,2026-08-31 18:00:00,RM_APPROVAL,1
REC000000152,CUS00000051,SC000000202,P004,RM_ASSISTED_MESSAGE,RM_CALL,Trong 2 tuần tới,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.544,Low,False,2026-08-31 18:00:00,RM_APPROVAL,2
REC000000153,CUS00000051,SC000000201,P001,RM_ASSISTED_MESSAGE,RM_CALL,Nurture 30 ngày,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.5461,Low,False,2026-08-31 18:00:00,RM_APPROVAL,3
REC000000154,CUS00000052,SC000000205,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.2207,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000000155,CUS00000052,SC000000207,P007,NURTURE,EMAIL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.2783,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000000156,CUS00000052,SC000000206,P004,NURTURE,EMAIL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.2507,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000000157,CUS00000053,SC000000212,P009,RM_CALL,RM_CALL,Trong tuần này,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.677,Medium,False,2026-08-31 18:00:00,RM_APPROVAL,1
REC000000158,CUS00000053,SC000000210,P004,RM_ASSISTED_MESSAGE,RM_CALL,Trong 2 tuần tới,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.5925,Low,False,2026-08-31 18:00:00,RM_APPROVAL,2
REC000000159,CUS00000053,SC000000209,P001,RM_ASSISTED_MESSAGE,RM_CALL,Nurture 30 ngày,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.6149,Low,False,2026-08-31 18:00:00,RM_APPROVAL,3
REC000000160,CUS00000054,SC000000213,P001,NO_CONTACT,NONE,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.702,Low,True,2026-08-31 18:00:00,BLOCKED,1
REC000000161,CUS00000054,SC000000215,P007,NO_CONTACT,NONE,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.3941,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,2
REC000000162,CUS00000054,SC000000214,P004,NO_CONTACT,NONE,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.3783,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,3
REC000000163,CUS00000055,SC000000218,P004,NO_CONTACT,NONE,Trong tuần này,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.2796,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,1
REC000000164,CUS00000055,SC000000220,P009,NO_CONTACT,NONE,Trong 2 tuần tới,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.2639,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,2
REC000000165,CUS00000055,SC000000217,P001,NO_CONTACT,NONE,Nurture 30 ngày,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.2391,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,3
REC000000166,CUS00000056,SC000000223,P007,NURTURE,EMAIL,Trong tuần này,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.5535,Low,False,2026-08-31 18:00:00,NEW,1
REC000000167,CUS00000056,SC000000221,P001,NURTURE,EMAIL,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.373,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000000168,CUS00000056,SC000000222,P004,NURTURE,EMAIL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.3898,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000000169,CUS00000057,SC000000226,P004,NO_CONTACT,NONE,Trong tuần này,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.2395,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,1
REC000000170,CUS00000057,SC000000225,P001,NO_CONTACT,NONE,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.1642,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,2
REC000000171,CUS00000057,SC000000228,P009,NO_CONTACT,NONE,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.1807,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,3
REC000000172,CUS00000058,SC000000229,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.3368,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000000173,CUS00000058,SC000000230,P004,NURTURE,EMAIL,Trong 2 tuần tới,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.2888,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000000174,CUS00000058,SC000000231,P007,NURTURE,EMAIL,Nurture 30 ngày,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.1929,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000000175,CUS00000059,SC000000235,P007,NURTURE,EMAIL,Trong tuần này,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.3204,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000000176,CUS00000059,SC000000233,P001,NURTURE,EMAIL,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.1894,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000000177,CUS00000059,SC000000234,P004,NURTURE,EMAIL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.1832,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000000178,CUS00000060,SC000000237,P001,NO_CONTACT,NONE,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.4192,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,1
REC000000179,CUS00000060,SC000000239,P007,NO_CONTACT,NONE,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.3141,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,2
REC000000180,CUS00000060,SC000000240,P009,NO_CONTACT,NONE,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.2896,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,3
REC000000181,CUS00000061,SC000000241,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.6011,Medium,False,2026-08-31 18:00:00,NEW,1
REC000000182,CUS00000061,SC000000243,P007,NURTURE,EMAIL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.4499,Low,False,2026-08-31 18:00:00,NEW,2
REC000000183,CUS00000061,SC000000244,P009,NURTURE,EMAIL,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.4278,Low,False,2026-08-31 18:00:00,NEW,3
REC000000184,CUS00000062,SC000000245,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.3258,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000000185,CUS00000062,SC000000247,P007,NURTURE,EMAIL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.298,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000000186,CUS00000062,SC000000246,P004,NURTURE,EMAIL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.2532,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000000187,CUS00000063,SC000000249,P001,RM_CALL,RM_CALL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.5376,Low,False,2026-08-31 18:00:00,RM_APPROVAL,1
REC000000188,CUS00000063,SC000000252,P009,RM_ASSISTED_MESSAGE,RM_CALL,Trong 2 tuần tới,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.5126,Low,False,2026-08-31 18:00:00,RM_APPROVAL,2
REC000000189,CUS00000063,SC000000250,P004,RM_ASSISTED_MESSAGE,RM_CALL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.346,Do not prioritize,False,2026-08-31 18:00:00,RM_APPROVAL,3
REC000000190,CUS00000064,SC000000253,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.486,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000000191,CUS00000064,SC000000256,P009,NURTURE,EMAIL,Trong 2 tuần tới,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.4279,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000000192,CUS00000064,SC000000254,P004,NURTURE,EMAIL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.2197,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000000193,CUS00000065,SC000000260,P009,RM_CALL,RM_CALL,Trong tuần này,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.7688,Medium,False,2026-08-31 18:00:00,RM_APPROVAL,1
REC000000194,CUS00000065,SC000000259,P007,RM_ASSISTED_MESSAGE,RM_CALL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.5326,Low,False,2026-08-31 18:00:00,RM_APPROVAL,2
REC000000195,CUS00000065,SC000000257,P001,RM_ASSISTED_MESSAGE,RM_CALL,Nurture 30 ngày,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.4193,Low,False,2026-08-31 18:00:00,RM_APPROVAL,3
REC000000196,CUS00000066,SC000000264,P009,NURTURE,EMAIL,Trong tuần này,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.5978,Low,False,2026-08-31 18:00:00,NEW,1
REC000000197,CUS00000066,SC000000262,P004,NURTURE,EMAIL,Trong 2 tuần tới,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.5206,Low,False,2026-08-31 18:00:00,NEW,2
REC000000198,CUS00000066,SC000000261,P001,NURTURE,EMAIL,Nurture 30 ngày,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.5188,Low,False,2026-08-31 18:00:00,NEW,3
REC000000199,CUS00000067,SC000000268,P009,RM_CALL,RM_CALL,Trong tuần này,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.689,Medium,False,2026-08-31 18:00:00,RM_APPROVAL,1
REC000000200,CUS00000067,SC000000267,P007,RM_ASSISTED_MESSAGE,RM_CALL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.5971,Medium,False,2026-08-31 18:00:00,RM_APPROVAL,2
REC000000201,CUS00000067,SC000000266,P004,RM_ASSISTED_MESSAGE,RM_CALL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.5547,Medium,False,2026-08-31 18:00:00,RM_APPROVAL,3
